,Sentiment,SentimentText
8519,0,&amp;deeen went to tha dentist n found out ima get my wisdom teeth pulld out some day  grr
8520,0,&amp;EASYxTARGET sooo gross outside right now  not good summer weather lol
8521,0,&amp;he's gone 
8522,0,&amp;Lindsays not on Kyras list 
8524,0,&amp;WAVING MADLY to all my TWEET Twitters Peeps been having pc issues  I Missed everyone LOVE &amp; BLESSINGS
8530,0," true....  acha i prolly wont go 2 the movies,,,some friends r over"
8532,0,- trying to open that book to study! yuckkk 
8533,0, tummy ache
8534,0, tummy aches are the DEVIL
8535,0, tummyache; bout time 2 exercise &amp; cut greasy foods; time 2 figure out what 2 do bout wrk hrs; im getting ready the ride of a lifetime. &lt;3
8537,0, twitteds dead. Haha.
8538,0, twitter is freezing my poor fucking computer. *sigh* I'll be back later.
8539,0, twitter updates on my phone don't wanna work 
8542,0, typo .... Let's try again: Happy Sunday! Watching &quot;How the Earth Was Made&quot; ...Palio Indians
8543,0," ugh this week can't get worse after being packed in my suitcase my ipod display broke some how! :,-( I hate when things break!"
8544,0, Ugh. Just want everything to be okay.
8545,0, ugh. ready to go home.
8546,0, ugh. that is how i feel so far today.
8547,0, ugh....great
8548,0, ughhhhhhhh.
8550,0, Uhm.. science! -.- Verrrry boring and LONG  Grrr.
8551,0, uhoh.  jersey peeps are arguing.  so angry. 
8552,0,-- um yea - going back to the doc on Thursday for follow up blood tests and to inquire about pain in side   Damn - I am a mess !
8553,0," umm yea, I'm not goin 2 the beach 2day. Weather sux. But!, 2mrw earrrrly a.m. I am there!"
8555,0, unfortunately &quot;matti&quot; was not available as friendly URL for facebook =&gt; so I got http://www.facebook.com/matthiaspatz - but I like it ;)
8556,0, ur callin me a big dummy. Seeee this is y ppl go to a mental housue. Cuz ppl lik u ruin their livs sayn meanie stuff. Angel
8558,0, urg ! i missss you.
8559,0, Urghh English Coursework
8560,0, vacations over today
8563,0," Very sad. Half terms over!! Back to school, so much to worry about! Trying to do a stupid project, but this girl hasnt sent me her work!!"
8568,0, VS2010 mucked up my solution/project files. #fail
8570,0, waiting for claire to leave to glendale for the movie tonight then exploring
8571,0, wanna do some sessions with ronnie he da bomb u know?
8572,0, want my new mac! I'm getting impatient now!
8573,0, wanted to see a Laker/Cav match-up. Oh well GO LAKERS !!
8574,0, wants to go on Ajax Experience 2009 http://bit.ly/10gpwQ
8575,0,&quot;but ur boring....got no reason to follow&quot; harsh words...thank u mother 
8580,0,&quot;Canned&quot; is not on ABCï¿½s schedule. Bad NEWS! 
8582,0,"&quot;'Cause, honey, I don't like this kind of weather when I'm with you&quot; I love this part. *-* Heeey, Maika, marry me.  haha"
8583,0,"&quot;cepet sempuh ya khalisha sayang&quot;  :p:p:p:p well, starts 2 missing you Bar.......... "
8587,0,&quot;Clearly your life is a cavalcade of misfortune&quot; he says re:my whine I'm not @ #nerdprom2 &amp; I can't evn stream it on my obsolete iPhone 
8591,0,"&quot;Connecting to Region&quot; problem is back, no matter which sim i connect to in OSGrid. how come others are listed as online? don't get it "
8598,0,&quot;Did #Bing Just Leapfrog #YahooSearch?&quot; on @techcrunch http://bit.ly/YBvv0 Strong SELL for Yahoo  #Google #Microsoft
8603,0,&quot;does he regret it?&quot;- because I dont 
8604,0,&quot;Don&quot; 647-8x3-7x9x no showed and no cancelled. Also 289-2x2-9x4x extremely rude and threatening over phone. Make gft girls sad &amp; angry. 
8608,0, was promised sun today for my day off!
8609,0, was sick for the last two days..missed working out. Don't worry I'll be back on my game in no time. Friday!!!! Watch out Beyonce.
8610,0," Wasn't allowed on the drums, stuck on the bass instead. I'm no Jack Bruce but still blew my other 'band members' away. Natch."
8611,0, wat a sad day.....i'll miss you.........work today...sucks my ass
8613,0, watchin my girls board the plane ~Violet Alyssum
8618,0,- watching the second to last episode of boston legal EVER. can't beleive it's nearly over... 
8621,0," we recognized victims - ran downstairs to assist...no one hurt, but shaken up...complete accident  "
8622,0, we should be getting ready for another show like we were this time last fri 
8624,0, well dont feel pathetic! guys are lame.
8626,0, Well ima go be emo now and cry. Thanks guys. Thanks.
8627,0," we'll miss you, Rodney Harrison (Please don't pull a Brett Favre!) http://tinyurl.com/r2ugdk"
8629,0, well. Im alone. Again. FML
8630,0, went to sleep early  now i'm awake. Ugh.
8632,0, wet sweat pants NO BUENO
8635,0, what about that fat boy?
8637,0, what happened to DJ Envy's mixtapes. I miss hearing his drops. &quot;ENVY&quot; ..  #RandomThought
8638,0, what happened to my town!!!! To Morroc!!! Curse you! Satan Morroc!!!!
8639,0, what more can i say?
8640,0, what the fuck
8641,0, whatever
8642,0, whatever it's my birthday I'm not letting anything get in my way
8647,0," when i close my eyes, i see the bejeweled grid &amp;my jewels being quickly aligned so that the announcer says GOOD JOB!"
8648,0, When I get back we re doing something!
8649,0, When it aires I`ï¿½ï¿½ probably be asleep the clock is like 5 a.m here if they mean it airs 8 o clock on the west side :S haha what do I know
8651,0,&gt; Is anyone going to be selling tickets? I really want to go! 
8655,0,"&gt;! Argh, I'm so annoyed. I hate feeling like this, it makes the frustration worse grrrrrrrrrrrrr this is fucking shitting me! "
8657,0,&gt;&gt; Why I Don't Like the 2009 Giants: There are a lot of fans of the San Francisco Giants who can.. http://kl.am/Pxw (via @GiantsMLB) AMEN 
8659,0,"&gt;&lt; laptop internet out again, must settle for phone internet "
8660,0,&gt;.&lt; coffee gave me a headache 
8663,0,-----&gt;@DJMONEYMIKEGLE stil hasn't took me shopping!! 
8664,0,&gt;_&lt; i got stuck in a car wash with this really angry man behind me.  no fun.
8665,0,"&gt;shivers&lt; I just had a HUGE spider in my room... and I mean BIIIG one!  I don't mind them,but when they are outside.. not INSIDE ("
8666,0,&lt;--  has been hit by the twitpocalypse - #twitterific on my iPhone now doesn't work... 
8670,0,&lt;-- didn't even make it to the stairs on way to change into bathing suit before doorbell rang.  
8671,0,"&lt;---- excruciating headache, my teeth are killing me.....whole face hurts  .... wtf!"
8672,0,"&lt;-- feelin a lil pathetic, seems like Im TWEETing 2 myself. "
8673,0,&lt;---- feels sad only has 24 followers - I must be boring 
8675,0,&lt;-- has no DM's. Is that like having no friends? 
8676,0,&lt;-- head is pounding.. so much for trying to go out tonight.. I think imma hit this bed soon  
8677,0,&lt;---- HEADACHE 
8679,0,"&lt;-- hungry... Craving chicken noodle soup, or any soup in general. I think it has a lot to do with the dreary weather here in WA. "
8681,0,&lt;--------- is dreading the rain 
8685,0,&lt;-- just got called in early to work b/c the only dude that works there called in (for the millionth time)-  Silver lining? Mo' money 
8687,0,"&lt;--------------- Needs to stop reading @donniewahlberg tweets....I am crying like a baby   You had me at hello ddub, you had me at hello.."
8688,0, When will my &quot;hottie with a body&quot; points kick in?? She's a ginger and she's already got like 275 points?! Not fair...
8689,0, Where are my friends
8691,0, where is everybody!
8692,0, Where is everyone?
8693,0, where the flip is everyone?? and has anyone heard from @gillianre this w.end???.............
8694,0, where'd all the peanut butter go?
8695,0, Wheres my mommmy? D:
8696,0, Wheres my Romeo?
8698,0, white haired cats are deaf...
8700,0, Why am I not allowed to be happy ?
8701,0, why are all my mates basically all of them are in relationships.......and i got none not even close 
8702,0, Why can't I sleep ????? Is it too much to ask for :-P
8703,0, why did they show the w word.
8704,0, Why didn't we see this before?
8705,0, Why do I always have problems with Reason?? 
8706,0, Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?
8707,0, why do these stories gotta be sooo long and i have to learn like 20 .. SOOO EXTRAA :@ GRR !!!
8708,0, why does everyone wanna runaway?
8709,0, Why does my favourite model never win in these TV reality-competitions?
8710,0,- Why Does No1 Wanna Sleep? 
8711,0, why does this happen to me
8712,0, why does twitter hate me?
8713,0, why i thought you loved me ??
8714,0, why is @Kristinakk4 and @Shantisaha too busy to tweet to me? i know when im too busy to tweet its because im being entertained... lol
8715,0, why is life so hard?
8716,0, Why is my  3.0 iPhone update taking so long?
8717,0, why is my heart sooooo sad but by soul is joyful??
8718,0, why is twitter acting weird - i can't follow who i want and my follow lists are wacky.
8719,0, why man?
8720,0, why my phone not ringing I feel like Its broke
8721,0," why whole freakin' left leg is damaged! , any cures? lol"
8722,0, why wont the chatroom work :'(
8723,0, why? haha blue in the face!
8724,0, why'd i ever let him go?
8726,0," will be working all the way to 10pm  dis week,"
8727,0, Wiltssy cheer up. Guys r guys n it's all gonna get better.
8728,0, wish i could go out buh gota stay in to do revision. its well hott ere OMG were finally aving our british summer we was promised haha x
8729,0, Wish I could update Twitter with mobile phone!
8730,0, wish i was going to Arizona.
8731,0,- Wish there had been more Mass Effect 2 in EA's press conference.  #e3 #ea #masseffect2
8732,0,"- Wish this post-dengue crap was over, but according to the doc it may last a few more months  pain pain pain"
8733,0, wishes more of my friends were on twitter! GOSH. 
8734,0,- wishing i could hibernate for the winter 
8735,0, with a side of uh oh.
8737,0, woke up not feeling well
8738,0, woke up with major heartburn    owww.
8739,0,- wondering if they'll find out what happened to that plane...and if they'll ever find it. Just glad no-one's yelling 'terrorism'...yet 
8748,0,&quot;dreamin' things that never will happen&quot; 
8749,0,&quot;Dude u have a naked pic of Jennifer Aniston on ur site... im not that kinda girl. sorry  &quot; i just received this interesting shout.
8750,0,&quot;Due to very long queues last entry to the museum will be at 4pm.&quot;..dont think ill be making the Banksy show this week then 
8752,0,&quot;Empire of the Sun&quot; author dies; grey skies befittingly persist.  Wah 
8753,0,&quot;Enjoying&quot; the day off doing laundry... 
8755,0,&quot;EU sees China unsafe products hitting record high&quot; http://is.gd/tCdx &quot;...Toys made up almost a third of the dangerous products...&quot; 
8758,0,&quot;Every joke is a lie&quot; ..for example....Guys that say they can only fit magnums xl... Thats a freakin Lie 
8760,0,&quot;Everybodys saying he's not coming home now.&quot;---  worst song my family couldve heard in a time like this...
8772,0, work in two hours . Want to stay home and dance and sing along to the music
8773,0, work is slowly killing me.
8774,0, work rawr. I showered Jersey yesterday with volumizing shampoo. She looks like a lioness!
8775,0," work tomorrow, lazy day. i completly passed out after my jog...weird. i usually eat, but i was not hungry...hmm"
8776,0, WORK Ugh
8777,0, work work work WORK!!
8779,0, working late... real late
8781,0, wow him dying just made me tear up
8783,0, x infinity = oo--)
8784,0, XBOX CONTROLLER OUT OF BATTERYS!!! YOUU BITCH YOU FML
8785,0, y does sounds of spring have to be 18+. im going to soooo many music festivals next year as soon as im 18 lol
8786,0, y u didnt answer Baby!! Oh well bouta call it a nite...!
8788,0, ya'll are never any help...im depressed now...imma eat currreal &amp; A TURKEY SAMMMICH!!!!!!!!!!!!!!!!!!!!!!
8795,0, yeah.. Cudn he have declined? Idiots. 80 mil.
8797,0," yes look at the shit u have made and what are they all riots, an inocent 18 yrs old girl, a father struggling to take her dgt bck to life"
8798,0," Yes, I've just become fed up with a few things but am working to make it better at least! @Hyperopia"
8799,0, yorkshire lost
8800,0, you can try and forget me.
8801,0, you hurt.
8802,0, you learnin all days and then you have only B
8803,0,- you must be kidding me. my poor EfivefourE.  why is my life so &quot;exciting&quot;?
8804,0, you need to find someone
8805,0, you ok?    GOAD Rocks
8809,0,! @auntnancis @donbarnes You guys have a lot of free time. I want a hobbit name 
8811,0,!!!  I left my teddy bear at Kim &amp; Scott's.  
8813,0,!!!! &lt;3 !!!!  Ready for exam today&amp;stvpark   - exam not so much  whereas parrk yes~!
8814,0,!!#%!#%!^ I just dropped my metal measuring spoons into rotating garbage disposal.Wah. My fave set of ms poons! 
8815,0,!!@@##NEWSFLASH##@@!! http://bit.ly/11OivN   TIMEWARP2009 PICTURES FINALLY ONLINE!!!!! srry for let u guys waitin  xx
8817,0,!@deighe_d wasn't working for anyone in phoenix. seems kind of useless to have it right now. 
8820,0,!@jenscloset  And you didn't invite me?  
8826,0,"!Identica currently has rather severe problems concerning performance, availability, and its gateway to Twitter.  #fail !laconica"
8836,0,#/pointcast is making me feel old 
8837,0,#@!$#@&amp;*!!! Big Fat 1 1/4&quot; rib eye cooked to perfection was SPOILED!  The piece of chicken breast was not a suitable substitute 
8838,0,#@!~ get ready for d new semester??? sigh... going back to campus tomorrow..  #fb
8841,0,&lt;-- Not surprised. It was only a matter of time before Windows reached the great level of failure that it once achieved. @EdzJohnson 
8844,0,&lt;-- over here in tears 
8845,0,&lt; still hungry  still haven't eatin.
8846,0,&lt;-- Thinks that @EZPimpinKam needs to give me a tour of Brooklyn... Im dyin to come up there.. 
8847,0,&lt;-- WinchesterLambourne.etsy.com but the name was too long to tweet. 
8850,0,&lt;&lt;&lt;&lt; wishes she had a shower in the flat 
8852,0,"&lt;@Goddessism Will keep on trying.You don't show up in the list of ppl I'm following, so can only read you when you @reply to me directly "
8854,0,&lt;\3 not in the mood. 
8855,0,&lt;~ so upset my calendar on my BB got erased somehow along with all the notes I had written about R's firsts so I could have the dates 
8858,0,&lt;=exhausted 
8868,0,&lt;3 Monica / Allison.  I miss them both na 
8873,0,&lt;3333333 NEW MOON! omg. i should read it again. hahaha. why does november have to be soooo freakin' far away? 
8874,0,&lt;3asb dengg @jamiecamille mmm... We said we wernt gna CRY!  we balled!!
8875,0,"&lt;3broken, just on myspace. @thereallfo isnt coming to vegas or anywhere close. im gonna cry me a river now.  no fair!"
8876,0,&lt;3C.B|| I had a major headache today. It sucked 
8877,0,#1 reason why I wouldn't like the New Moon trailer - Laurent obviously doesn't confront Bella in &quot;Edward's Meadow&quot; 
8878,0,#10yearsofEnema #10yearsofEnema -  NÃ£o consigo Baixar o Fix Your Face!!! 
8880,0,#140conf video stream slow - doesn't work in Canada 
8895,0,#3turnoffwords   @Ainz90 unfollows us 
8899,0,#3turnoffwords = I voted Obama &amp;&amp; #3hotwords Wanna Nail Palin? lol said by Sarah Palin. Yee yee. lol I Love SNL but missed it today. 
8900,0,#3turnoffwords Crappy iPod speakers 
8901,0,#3turnoffwords Crappy iTouch Speakers 
8902,0,#3turnoffwords internet is down 
8904,0,#3turnoffwords out of gravy  
8905,0,#3turnoffwords what say you (via @Samthepoodle) &quot;Put to sleep&quot; 
8907,0,#3wordsaftersex &quot;you really smell.&quot;  Excited for my trip tomorrow. not excited for missing @LYDIAmusic and @brandonwronski tomorrow.  
8908,0,#3wordsaftersex good job Righty!  
8911,0,#3wordsaftersex i think im bleeding. 
8914,0,#3wordsaftersex it hurts now 
8915,0,#3wordsaftersex it never started... 
8918,0,#5D2 firmware update mostly video oriented  I want to auto ISO improvement = up 12800 and minimal shuttle speed
8921,0,"#9 Figgins at bat for the Angels in top of the 3rd ..hit it in field ..out ..Rangers at bat now, bottom of the 3rd  we n the outfield lol"
8932,0,"&lt;grandy&gt; whats worse being a cubs fan, or selling rv's that are nicer than your house "
8934,0,&lt;--has no internet for the weekend 
8935,0,"&lt;--has once again completely drained her paypal account  Damn you etsy and ebay, why must you have such great things?!"
8937,0,&lt;--------------HOW COME I STILL DONT HAVE ONE!!!!!!!!!!!!  
8940,0,&lt;--lonely guy.  Gotta kill 3 hours till I have to drive to LAX 
8941,0,&lt;---poor  spent more than I expected at The Makeup Show lmaoo. So much for project 10 pan hahaha
8944,0,&lt;violins&gt; I'm not quite sure how I'm going to do this  &lt;/violins&gt;
8946,0,"&quot;  Im going to try to find pictures of the X-factor tour  ,, i know i have loads but ;;;;;; i just  can't find them for some reason   &quot;"
8947,0,&quot; ...not academically of course. &quot; I miss him already 
8948,0,"&quot; 16 and under nor passed the 8th grade &quot;   sorry moms... I tried, but... I got three little sisters who will be trained. Hahahaha "
8952,0,&quot; EEEP OMG THAT JEFF JONAS IS SO HOT &quot;  xD ||||||||||||||||||||||||||||||||||||||||||||||||| LMAO not the same here 
8953,0,&quot; hate to disappoint but no it's not mine. All my lyrics are safe in my book. But thanks for the concern!&quot; - ohhhhhhhhhh 
8954,0,"&quot; I need you next to me, i love you ! But you don't know ! &quot;  I'm soo sad "
8956,0,"&quot; I wish my smile was your favorite kind of smile, I wish the way that I dress was your favorite kind of style&quot; "
8959,0,&quot;Find Gideon and you save us both. &quot; Chris dying always makes me cry 
8960,0,&quot;fire of anatolia&quot; is fired... costumes are destroyed... it's so poor situation 
8961,0,&quot;fire shower of nuclear&quot; is not something i want to read right before i go to bed 
8968,0,"&quot;Friends are like stars u can't see them but u feel they are there, but then u look &amp; realize they fell. Hence the meaning falling star&quot; "
8970,0,&quot;fuck friends&quot;? That made me feel great 
8977,0,"&quot;Go mommy, go!&quot; Viki is leaving the Morning Show on Absolute Radio! "
8978,0,&quot;God give me patience...but give it quickly&quot;...30 min into our trip &amp; 2nd pee stop 
8982,0,&quot;Gosh hunny you've put on weight!&quot; &quot;Errrr... thank you?&quot; 
8985,0,"&quot;got the news today, doctor said i had to wait a little bit longer and i'll be fine&quot; awww i cant listen to this song...makes me sad "
8987,0,&quot;Gravity is not always convenient!&quot;-Mr. Donde lol I just dropped my phone  but I thought of this saying.
8989,0,"&quot;Hahah your just jealous your not as thin as me you fat bitch, my legs are HALF your size, gutted on you.&quot; it's nice to know the truth. "
8990,0,"&quot; lesbian, gay and bisexual students are 2-5 times more likely to skip school and that 28 per cent drop out&quot;  http://tinyurl.com/ovxkfm "
8992,0,&quot; Thinking about school 
8994,0,&quot;#WikiLeaks is overloaded by global interest&quot; Argh! It's been overloaded for over an hour now 
8995,0,"&quot;&lt; monica&gt; tenk pÃƒÂ¥ Neophos, da &lt; monica&gt; han blir jo et berg &lt; monica&gt; feit og vakker&quot;  "
8996,0,"&quot;&quot;Doing some work&quot;&quot; Facebook, myspace here I come! Ok wished i done the french earlier! Maybe I would remember what exactly to put in it! "
9005,0,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail???I want to write with you but I cant 
9009,0,"&quot;10 years, 10 pounds of M&amp;Ms&quot; + lack of self-restraint = upset stomach. I should have eaten the apple and kiwi Laura put in my lunch "
9015,0,&quot;A Walk To Remember&quot; made me cry  It's so sad.
9017,0,&quot;Ã? thá»©c tráº» em Viá»‡t Nam cÃ²n thua ThÃ¡i Lan vÃ  LÃ o&quot;. Nghe Ä‘au xÃ³t quÃ¡ 
9020,0,&quot;Hairspray&quot; music is vastly overrated when you have to sing it four weekends straight. 
9023,0,"&quot;Hangover&quot; was a good movie, pretty funny one. K have to watch the Transformers2 next week...nd back to MGL, can't watch the ice age3 "
9025,0,&quot;har ghadi mujhe jiska nasha hai ek bewafaa hai&quot;  This is my song today 
9026,0,&quot;Hardly Home but Always Reppin&quot;... back in sb 
9027,0,&quot;Have you found Jesus?&quot;  &quot;I didn't know he was missing...&quot; LMAO 
9029,0,"&quot;he beamed at the mention of your name&quot; fuck, I miss that dude so bad. "
9030,0,"&quot;He has your finger, But i have your heart&quot; "
9033,0,&quot;Health Care has already been gummed to death..&quot; - Kevin Baker #p2 
9040,0,"&quot;he's the reason for the teardrops on my guitar, the only thing that keeps me wishing on a wishing star&quot;    why doesnt he get it?"
9052,0,"&quot;Acting stupid, getting drunk&quot; day is AWESOME! too bad it's just the two of us. miss the other two "
9054,0,"&quot;After seven decades, Archie Andrews has finally decided to end pop culture's most famous love triangle.&quot; This is too much to process "
9062,0,&quot;all we can do is keep breathing..&quot; invadÃ­ tu privacidad.. perdÃ³n.. en serio.. i'm so sorry.. 
9065,0,&quot;Already Gone&quot; - Kelly Clarkson 
9068,0,&quot;american pie 2&quot; is so funny.its on da part where their goin 2 da lake...damn a commerical 
9069,0,&quot;An existing connection was forcibly closed by the remote host&quot; doesn't sound to good 
9070,0,"&quot;And I breathe you into my heart and pray for the strength to stand today, cause I love you, whether it's wrong or right&quot; "
9072,0,"&quot;and i miss you.. and i need you, i do&quot; &lt;3 hungry "
9075,0,&quot;and in the end the love you take is equals to the love you make&quot; tadinho do Justin! 
9077,0,&quot;And now my mom and her friend are drinking.. Greatt..&quot; 
9081,0,#900 on deck Mufuckassssss.. why i saw a cute chick today but she had ashy toes and corns on her pinky toe.Fuckeddd it up smh 
9083,0,#adamisarockstar b/c America is stupid for not having Adam on our top radio charts. 
9084,0,"#addictedto cursing, ugh. It's a horrid habbit. "
9085,0,#addictedto the internet 
9090,0,#Air France confirms Captain &amp; one cabin crew of #AF447 have been identified. Hope they may have a swift journey home to their families 
9091,0,#Air France my heart just breaks for those families  2 bodies found
9092,0,#Air France: I think they got abducted by aliens 
9093,0,"#airfrace447, 228 people over the Atlantic, missing "
9094,0,"#air-France nothing yet, when I fly the same route, I'm always afraid. I think the most fear is see happening. Hope that they didn't! "
9095,0,#Ajax #php! Just thinking about a concept of autorefresh! @varun_chander made a mistake here 
9097,0,"#AMAAquentCR is making me feel old  But, lots of good insight!"
9101,0,#andyclemmensen Damn it only works of it says somthing else 
9107,0,#API testing... api doesn't work anymore?! 
9108,0,#apprentice kicks off and now the missus wants chocolate! If it wasn't chucking it down I may have considered driving off to get some 
9109,0,#apprentice no way!! 
9111,0,#ashestoashes NOOOOO! Not Chris! OMG - I was almost crying with Shaz 
9113,0,#asksteve Did you consider lost business when removing Krisflyer Gold from the Clubhouse welcome list? My business is now going to United 
9114,0,#asot400 4 hours left 
9117,0,#ASOT400 how much is the rocket ticket to the moon?? i can't find it online 
9118,0,#asot400 i duno how to work twitter haha 
9120,0,#ASOT400 Odd transition... anyone know when the video should be up? 
9126,0,&quot;anyone wanna follow me out tonight? very very  depressed and lonely 
9127,0,&quot;Approaching&quot; would have made more sense than &quot;appear&quot;. 
9129,0,&quot;Are you okay?&quot; asked Arkain. &quot;That depends on what okay is.&quot; replied Gemma. That part always gets me.  How do you feel about it?
9132,0,&quot;As soon as we receive these documents an admission decision can be made in as little as two weeks. &quot; i should have taken ACT earlier 
9133,0,"&quot;as we go on we remember all the times we had together, and as our lives change from whatever we still be friends forever&quot; "
9134,0,"&quot;Ask all your followers to follow@peterfacinelli he has to reach 500,000 by Friday 19th June.. will be HYSTERICAL if he wins! ta&quot; Louise "
9139,0,&quot;Battery In Your Leg&quot; by Blur makes me feel sad now. Especially the live version. Thanks Jessica. 
9140,0,&quot;Battery: 81% (fully charged)&quot; 
9148,0,&quot;Before the storm&quot; finished  Now it's &quot;Burnin' up!&quot;
9151,0,&quot;Hope is a dream of a soul awake&quot; What am I doing up so early. 
9153,0,"&quot;house&quot; and holy moly, not a moment 2 soon! "
9166,0,&quot;I am parked diagonally in a parallel universe&quot;  
9172,0,&quot;I can't beeeeelieveeeee what I'm feelin' for you. It's unusualllll.&quot; I miss Danity Kane already 
9174,0,&quot;I can't take it any longer i though that we were stronger&quot; - about someone who i thought loved me 
9178,0,&quot;I don't know if i should smile because we are friends...Or cry because that's all we will ever be!&quot; 
9184,0,"#asterisk meetme does not like me... it just does not do what I want, and no documentation on how to implement it either "
9185,0,#asylm haven't seen Danneel or Genevieve 
9186,0,"#asylm I never knew there was a Supernatural convention, I might have gone "
9188,0,#asylm vids uploaded by @zepinklady ... Wtf the J's can't speak for longer than 5 seconds w/o fans screaming. SHUT UP I CAN'T HEAR THEM 
9191,0,#badsex is when ur pussy is so dry it make the condom burn me!! Rugs burn on ur dick aint fun 
9192,0,#Badsex: is when you delete there number out your phone b4 they leave your room. 
9193,0,#barakatday #barakatday #barakatday  I cant go to bed yet  LOL stupid myspazz wont let me read my message
9196,0,#BB10 - Freddie's voice is annoying me  Enjoying this series so far though!!
9197,0,"#BB10 is in danger of losing me as a viewer, that was an hour of pretty much nothing, i should ask for my hour back "
9205,0,#bfd #fail with lots of seats unsold day of show buyers charged $55 
9210,0,"#BGT DCD Seniors were good, but not good enough. "
9213,0,#bgt I feel a bit sad for Susan Boyle now 
9214,0,"#bgt I LOVE 2 Grand, i think they are really sweet! But then holly is such an amazing singer for a 10 year old and i really love Julian! "
9215,0,#bgt It's a shame that the Dreambears won't get through 
9216,0,#BGT Nice singer... not as entertaining as Stavros... 
9217,0,#bgt not the best song for her 
9219,0,#bgt or Stravros Flatley. All singers can pretty much sod off to X-Factor. But I suspect a singer will win 
9220,0,"#BGT Quite an awkward moment, poor girl  I hope she doesn't loose it again."
9221,0,#BGT Susan Boyle Diversity Britain's Got Talent Shaheen Stavros Flatley &lt;--- GO AWAY! 
9223,0,#bgt their ok but their not gonna win 
9224,0,"#BGT Why can't America's Got Talent be as good as BGT? Oh yeah, because we all suck "
9226,0,"#BIGGUP to vegas!!! What happens in u, sometimes makes it way onto myspace.      lol but really :-D"
9228,0,#bildungsstreik: the demonstration against bd education will soon start!! Everybody should go to it! But I have to work 
9229,0,#Bing is my new search engine.  I simply love it!  No more google. 
9233,0,#Blink182 tickets went on sale in Phoenix. 55$ each. That is 30 dollars more then New York Tickets. WTF @markhoppus should look into this 
9235,0,#bmwland HELP hit by uninsured driver  http://tinyurl.com/ny7pek
9237,0,#bonktown had some sweet Time carbon shoes for $50!!! Euro 45 would have been too big 
9239,0,"#Bootcamp in the rain means cold on the skytrain. Why didn't I bring a sweater today??  On a plus note, I'll be on time for work this am."
9243,0,#BridgetoTerabithia made me cry like a baby 
9244,0,#bringback my mom doing my laundry  lol
9245,0,#bringback our last night in miami @Jrock2416 @KoFiBaBy @MingdaGazette @bbc_dream hmph i wasnt there i leftt  I
9246,0,#bringback Yr 04 n 05 the most livest yrs...From Spotlite to Flex shows to 18 n older parties wen I ain't no anybody that died 
9249,0,&quot;I don't listen to you much.&quot; Thanks Sam. B*tch .... @VinDel13 I was driving today but I didn't see you running  Sorry
9252,0,"&quot;I give it my heart. My determination, and my courage. And its all pushed away because it was at the wrong time.  so it feels&quot;"
9261,0,&quot;i just want back go your head&quot; 
9266,0,&quot;I know where I'm at but that doesn't mean I know how to get home!&quot; My brother driving us home from dinner 
9267,0,&quot;i leave you in good hands&quot;. a frozen tundra with slit wrists. a fatal wound. &quot;THE LIGHT WILL SHINE&quot;. rose like no other. &quot;PAIN&quot;. &quot;3:24&quot;. 
9268,0,"&quot;I like the night. Without the dark, we'd never see the stars.&quot; / going to work now but i have no pleasure cause the sun is shining "
9273,0,"&quot;I miss you, I miss your smile&quot;... "
9275,0,"&quot;I only have a 360 now.  *pause* Oh, and a Wii. Haha. I forgot about that.&quot; -Myself, forgetting about my ownership of a Wii."
9278,0,#BTS is not a trending topic anymore 
9280,0,#buzz140 is out the the trending topics... 
9282,0,#C4N PEOPLEs Im here finally.. sorry Im so late..  Couldnt be helped
9283,0,#calcpacouncil  42 states have passed mobility legislation. 48 states 150-hour rule. California is a holdout on both 
9284,0,#CANADA NEWS: Retirees protest at Molson Brewery in St. John's after announced cuts to pension plan covered free beer. http://tr.im/nBuJ 
9293,0,#chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday #chesterday  aaah 
9296,0,#chesterday i dont like the fact the japenese shop has closed down  (it may have been that way for ages aint been there a while) :/
9302,0,#Chuck: Renewed!  Rumored to be heading to Friday  Good news: with a ratings boost there is the possibility of a 9 episode pickup!
9303,0,#chuckmemondays OMG. i miss watching Chuck.. The new season cant get here soon enough! I'll have to watch reruns for the entire summer 
9306,0,"#cluckingblossom Thought Trade was probably the best band I saw there, but their set was too short and I failed to grab one of their CDs "
9307,0,#cluetrain audio has been so up/down that I gave up - second time today I've closed down a webcast 
9313,0,#Confession I like someone I'm not suppose to 
9314,0,#confessions i actually have ''dexy midnight runner-come on eileen'' as 1 of my ring tone 
9315,0,#confessions i follow some of my followers followers  im guilty...
9316,0,#creating fame class over  now to set up my new site in host
9318,0,#CSH anyone know how to save the data from my fked HD.    . Read previous tweets to get details.
9321,0,"#cycling short care what do you do? Of late I've taken the easy way and machine washed, line dried them. But I think It may be a problem "
9323,0,#dating is expensive.  
9325,0,#DavidCarradine You will be missed 
9326,0,#day in sun I meant. Cool breeze was very deceptive. Damn. I hate being fair-skinned  I don't even tan. Just burn and freckle 
9327,0,"#DCU No, it's still baseball.  "
9331,0,#DepecheMode concert next week cancelled  Alternative date not known yet. Dave Gahan had a tumor.
9333,0,#dfizzy gography homework   do u know anything about monaco?
9337,0,#djangodash djangodash.com site : 504 Gateway Time-out : nginx : #fail  whatup?
